," This is a citation overview for a set of 2000 documents.",,,,,,,,,,,,,,,,,,,,,,,,,
2018,"Bioimpedance Parameter Estimation using Fast Spectral Measurements and Regularization","Ramirez-Chavarria R.G., Quintana-Carapia G., Muller M.I., Mattila R., Matatagui D., Sanchez-Perez C.",24058963,"",51, 15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,4,2,6
2018,"LQR-UKF active comfort control of passenger vehicles with uncertain dynamics","Dertimanis V.K., Chatzi E.N.",24058963,"",51, 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,9,0,9
2018,"Regularized Moving-Horizon PWA Regression for LPV System Identification⁎","Mejari M., Naik V.V., Piga D., Bemporad A.",24058963,"",51, 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"Dead-Time Compensator for State-delay Stable Systems⁎","Albertos P., Garcia P., Chen Q., Luan X.",24058963,"",51, 18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,2
2018,"New results on estimation bandwidth adaptation","Niedzwiecki M., Ciolek M.",24058963,"",51, 15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
2018,"Identification and an Inverse Filtering Problem","Chernodarov A.V.",24058963,"",51, 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,5,0,5
2018,"Identification of Generalized Dynamic Factor Models from mixed-frequency data","Anderson B.D.O., Braumann A., Deistler M.",24058963,"",51, 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"ILC Based Economic Batch-to-Batch Optimization for Batch Processes","Lu P., Chen J., Xie L.",24058963,"",51, 18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
2018,"Adaptation strategies for tracking constraints under plant-model mismatch","Singhal M., Faulwasser T., Bonvin D.",24058963,"",51, 18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
2018,"Control Reconfiguration to Improve HDA Process Optimality","Ye L., Krolicka M., Cao Y.",24058963,"",51, 18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2
2018,"Asymptotic Properties of Generalized Cross Validation Estimators for Regularized System Identification⁎","Mu B., Chen T., Ljung L.",24058963,"",51, 15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,7,2,15,2,17
2018,"Fault Diagnosis for an Industrial High Pressure Leaching Process with a Monitoring Dashboard","Haasbroek A., Strydom J.J., McCoy J.T., Auret L.",24058963,"",51, 21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"Knowledge modeling for root cause analysis of complex systems based on dynamic fuzzy cognitive maps","Yue W., Chen X., Huang K., Zeng Z., Xie Y.",24058963,"",51, 21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,4
2018,"A Causal Model-Based Scheduling Approach for Coke Oven Gas System in Steel Industry","Jin F., Lv Z., Li M., Mou L., Zhao J., Wang W.",24058963,"",51, 21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,4
2018,"Data-Driven Process Network Planning: A Distributionally Robust Optimization Approach","Shang C., You F.",24058963,"",51, 18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
2018,"A Robust Algorithm for Online Switched System Identification⁎","Du Z., Balzano L., Ozay N.",24058963,"",51, 15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,1,4
2018,"Novel common and special feature extraction method for modeling multi-grade processes","Liu J., Liu T., Chen J.",24058963,"",51, 18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2
2018,"Detection of Blockage Degree and Removing Strategies in Microreactor","Wang L., Song S., Yue H.",24058963,"",51, 18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,2
2018,"Data analytics for oil sands subcool prediction — a comparative study of machine learning algorithms","Li C., Jan N.M., Huang B.",24058963,"",51, 18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0,3
2018,"Joint structure for the real-time estimation and control of automotive dry clutch engagement","Sharifzadeh M., Pisaturo M., Farnam A., Senatore A.",24058963,"",51, 15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,4,0,4
2018,"Change Point Detection using the Kantorovich Distance Algorithm","Arifin B.M.S., Li Z., Shah S.L.",24058963,"",51, 18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,6,0,6
2018,"Basis function identification of lung mechanics in mechanical ventilation for predicting outcomes of therapy changes: A first virtual patient","Morton S.E., Dickson J.L., Chase J.G., Docherty P.D., Howe S.L., Shaw G.M., Tawhai M.",24058963,"",51, 15,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,4,0,4
2018,"Multi Objective Dynamic Optimization Study of Butylated Urea Formaldehyde Resin Process in a Batch Reactor","Patel G., Amin. S., Padhiyar N., Dayal P.",24058963,"",51, 18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"Energy optimization of mineral processing operations through optimal energy and inventory management","Sbarbaro D., Pena R., Moran L.",24058963,"",51, 21,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
2018,"Heat equation parameter estimation based on the POD-Galerkin approach","Pham D.-C., Mercere G., Ouvrard R., Poinot T.",24058963,"",51, 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,3
2018,"Optimal Input Excitation Design for Nonparametric Uncertainty Quantification of Multi-Input Multi-Output Systems","Oveisi A., Anderson A., Nestorovic T., Montazeri A.",24058963,"",51, 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,4
2018,"A time-delay analysis method for the variables of grinding process","Yu G., Zhou J., Wang Q., Zhao J.",24058963,"",51, 21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2
2018,"Data-Driven Impulse Response Regularization via Deep Learning","Andersson C., Wahlstrom N., Schon T.B.",24058963,"",51, 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,3
2018,"Flatness-Based Design of Experiments for Model Selection","Schulze M., Schenkendorf R.",24058963,"",51, 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
2018,"Difference-based Identification Method for Systems with Rate-independent Hysteresis and Its Application to Rechargeable Battery","Kawaguchi T., Maruta I., Osamura K., Adachi S.",24058963,"",51, 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2018,"A practical method for the consistent identification of a module in a dynamical network","Gevers M., Bazanella A.S., da Silva G.V.",24058963,"",51, 15,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,7,9,25,5,30
2018,"Regularized LTI System Identification with Multiple Regularization Matrix⁎","Chen T., Andersen M.S., Mu B., Yin F., Ljung L., Qin S.J.",24058963,"",51, 15,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,0,6,1,7
2018,"Research on Optimization for Safe Layout of Hazardous Chemicals Warehouse Based on Genetic Algorithm","bo D., yanfei L., haisheng R., xuejun L., cuiqing L.",24058963,"",51, 18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,4,0,4
2018,"Subspace Hammerstein Model Identification under Periodic Disturbance","Hou J., Liu T., Wahlberg B., Jansson M.",24058963,"",51, 15,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,4,11,2,13
2018,"Application of non-parametric methods for integrity monitoring of flight control systems","Merkl C., Holzapfel F.",24058963,"",51, 15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,5,0,5
2018,"Model Predictive Control of a Fed-batch Bioreactor Based on Dynamic Metabolic-Genetic Network Models","Jabarivelisdeh B., Findeisen R., Waldherr S.",24058963,"",51, 19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,4,3,7
2018,"Simultaneous State and Parameter Estimation using Receding-horizon Nonlinear Kalman Filter","Rangegowda P.H., Valluru J., Patwardhan S.C., Mukhopadhyay S.",24058963,"",51, 18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,2,9,1,10
2018,"Robust Optimization in High-Dimensional Data Space with Support Vector Clustering","Shang C., You F.",24058963,"",51, 18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,5,2,7
2018,"Optimal input design for minimum-variance estimation of parameters in nonlinear state-space models","Keesman K.J.",24058963,"",51, 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"Improving Linear State-Space Models with Additional Iterations","Gumussoy S., Ozdemir A.A., McKelvey T., Ljung L., Gibanica M., Singh R.",24058963,"",51, 15,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,3,13,3,16
2018,"Mill Load Parameter Forecasting Based on Multi-source Single-scale Mechanical Frequency Spectral Multiple feature Subsets","Tang J., Qiao J.F., Liu Z., Zhou Z.X.J., Yu G., Zhao J.J.",24058963,"",51, 21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,2
2018,"A fully Bayesian approach to kernel-based regularization for impulse response estimation⁎","Gonzalez R.A., Rojas C.R.",24058963,"",51, 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"Physical Parameter Estimation for Feedforward and Feedback Control of a Robot Arm with Elastic Joints","Oaki J.",24058963,"",51, 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2
2018,"An improved Bayesian network method for fault diagnosis","Wang Y., Yang H., Yuan X., Cao Y.",24058963,"",51, 21,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,2,13,0,13
2018,"Control Performance Monitoring with Temporal Features and Dissimilarity Analysis for Nonstationary Dynamic Processes","Zhao C., Huang B.",24058963,"",51, 18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,1,5
2018,"Recursive Identification of IIR Systems with Multilevel Output Quantization and Lossy Memoryless Channels with Transmission Errors","Gomez J.C.",24058963,"",51, 15,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,0,7,0,7
2018,"Two-Stage Stochastic Optimization of a hydrogen network","Gutierrez G., Galan A., Sarabia D., de Prada C.",24058963,"",51, 18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,4,0,4
2018,"Control structures for optimization: examples from chemical industry","Forsman K., Adlouni M.",24058963,"",51, 18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"Tremor severity rating by Markov chains","Olsson F., Medvedev A.",24058963,"",51, 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"PHIL Test Bench for Online-Identification Methods of Complex Power Grid","Reinikka T., Luhtala R., Alenius H., Roinila T., Messo T.",24058963,"",51, 15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
2018,"A simple model of wastewater treatment plants for managing the quality of the Seine River","Robles-Rodriguez C.E., Bernier J., Rocher V., Dochain D.",24058963,"",51, 18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,2
2018,"An Efficient Model Based Control Algorithm for the Determination of an Optimal Control Policy for a Constrained Stochastic Linear System","Prakash J., Zamar D., Gopaluni B., Kwok E.",24058963,"",51, 18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2
2018,"A tube feedback iterative learning control for batch processes","Lu J., Cao Z., Zhang R., Bo C., Gao F.",24058963,"",51, 18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
2018,"Variational Autoencoders for Missing Data Imputation with Application to a Simulated Milling Circuit","McCoy J.T., Kroon S., Auret L.",24058963,"",51, 21,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,10,16,39,12,51
2018,"A Branch and Bound Approach to System Identification based on Fixed-rank Hankel Matrix Optimization","Sadeghi M., Rojas C.R., Wahlberg B.",24058963,"",51, 15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
2018,"From Nonlinear Identification to Linear Parameter Varying Models: Benchmark Examples⁎","Schoukens M., Toth R.",24058963,"",51, 15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,6,0,6
2018,"Optimization-based prediction of fold bifurcations in nonlinear ODE models","Otero-Muras I., Banga J.R.",24058963,"",51, 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,3
2018,"Control of Homogeneous Reaction Systems using Extent-Based LPV Models⁎","Marquez-Ruiz A., Mendez-Blanco C.S., Ozkan L.",24058963,"",51, 18,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,6,0,6
2018,"Identification of Nonlinear Feedback Mechanisms Operating in Closed Loop using Inertial Sensors⁎","Olsson F., Halvorsen K., Zachariah D., Mattsson P.",24058963,"",51, 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"Combining Active Learning and Fisher Discriminant Analysis for the Semi-supervised Process Monitoring","Yin L., Wang H., Fan W., Zhou J., Yu G.",24058963,"",51, 21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,4,7
2018,"Active Fault Diagnosis for Stochastic Nonlinear Systems: Online Probabilistic Model Discrimination","Martin-Casas M., Mesbah A.",24058963,"",51, 18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4,1,5
2018,"State and Parameter Estimation in Hall-Héroult Cells using Iterated Extended Kalman Filter⁎","Yao Y., Bao J.",24058963,"",51, 21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,9,1,10
2018,"In-Orbit Data Driven Identification of Satellite Inertia Matrix","Nainer C., Garnier H., Gilson M., Pittet C.",24058963,"",51, 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,0,5
2018,"Solution of the periodic Belousov-Zhabotinsky reaction using a closed-loop mechanism","Zhai C., Palazoglu A., Sun W.",24058963,"",51, 18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
2018,"Optimal Operation with Changing Active Constraint Regions using Classical Advanced Control⁎","Reyes-Lua A., Zotica C., Skogestad S.",24058963,"",51, 18,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,0,1,11,1,12
2018,"A Deep Learning Architecture for Predictive Control","Pon Kumar S.S., Tulsyan A., Gopaluni B., Loewen P.",24058963,"",51, 18,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,7,9,26,13,39
2018,"Estimation of Auto-Regressive models for time series using Binary or Quantized Data","Auber R., Pouliquen M., Pigeon E., M'Saad M., Gehan O., Chapon P.A., Moussay S.",24058963,"",51, 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3
2018,"On a Parametric Spectral Estimation Problem⁎","Zhu B.",24058963,"",51, 15,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,4,0,4
2018,"Estimation of copper concentrate grade for copper flotation","Yan H., Wang Q., Wang Z., Wang X., Yu F.",24058963,"",51, 21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,5,2,7
2018,"CONTSID: a Matlab toolbox for standard and advanced identification of black-box continuous-time models","Garnier H., Gilson M.",24058963,"",51, 15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,4,15,2,17
2018,"Diesel Engine NOx Emission Modeling Using a New Experiment Design and Reduced Set of Regressors","Alcan G., Unel M., Aran V., Yilmaz M., Gurel C., Koprubasi K.",24058963,"",51, 15,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,8,2,10
2018,"Quantum System Fidelity Estimation","Kosut R.L.",24058963,"",51, 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"Self-Optimizing Control in Chemical Recycle Processes","Straus J., Skogestad S.",24058963,"",51, 18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,5,2,7
2018,"Learning Nonlinear State-Space Models Using Smooth Particle-Filter-Based Likelihood Approximations","Svensson A., Lindsten F., Schon T.B.",24058963,"",51, 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,4
2018,"Wavelet-based On-line Multiscale Subspace Identification of Nuclear Reactor","Vajpayee V., Mukhopadhyay S., Tiwari A.P.",24058963,"",51, 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2
2018,"Online model-based redesign of experiments for improving parameter precision in continuous flow reactors","Pankajakshan A., Quaglio M., Waldron C., Cao E., Gavriilidis A., Galvanin F.",24058963,"",51, 15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"ATPase binding and consequent disassembly of the type VI secretion system in Vibrio cholerae: a dynamic model","Smith-Roberge J., Stietz M.S., Dong T.G., Ingalls B.",24058963,"",51, 19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"Developing a key performance indicators tree for lean and smart production systems","Ante G., Facchini F., Mossa G., Digiesi S.",24058963,"",51, 11,0,0,0,0,0,0,0,0,0,0,0,0,1,4,13,15,21,54,14,68
2018,"An approach to support I4.0 adoption in SMEs: a core-metamodel and applications","Dassisti M., Giovannini A., Merla P., Chimienti M., Panetto H.",24058963,"",51, 11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,3
2018,"On the δ-service level for demand substitution in inventory control ⁎","Buisman M., Haijema R., Hendrix E.M.T.",24058963,"",51, 11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"Human-robot collaborative assembly: a use-case application","Casalino A., Cividini F., Zanchettin A.M., Piroddi L., Rocco P.",24058963,"",51, 11,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,6,3,18,3,21
2018,"Advanced Techniques for Assets Maintenance Management","de la Fuente A., Gonzalez-Prida V., Crespo A., Gomez J.F., Guillen A.",24058963,"",51, 11,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,3,8,0,8
2018,"Air Traffic Management Performance framework Case Study: Morocco","Ghalem A., Okar C., Chroqui R., Semma E.",24058963,"",51, 11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
2018,"Contribution of Bayesian Network to The prediction of the Reliability of IGBT Module Used in Railway Applications","Dabla E., Martin C., Peres F., Andrianoelison F., Fournier C., Piton M.",24058963,"",51, 11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,3
2018,"Critical components identification based on experience feedback data in the framework of PHM","SARIH H., TCHANGANI A., MEDJAHER K., PERE E.",24058963,"",51, 11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,0,8,2,10
2018,"Robotic manipulators with double encoders: accuracy improvement based on advanced stiffness modeling and intelligent control","Klimchik A., Pashkevich A.",24058963,"",51, 11,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,3,12,24,7,31
2018,"Countering the forgetting effect in mixed-model manual assembly","Hoedt S., Claeys A., Schamp M., Landeghem H.V., Cottyn J.",24058963,"",51, 11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2018,"Lyapunov exponents with Model Predictive Control for exothermic batch reactors","Kahm W., Vassiliadis V.V.",24058963,"",51, 18,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,5,0,5
2018,"Mathematical modeling as a tool to improve influenza vaccine production processes","Duvigneau S., Durr R., Laske T., Bachmann M., Dostert M., Reichl U., Kienle A.",24058963,"",51, 19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,4,0,4
2018,"Optimal experimental design for characterizing gene expression: sample scheduling","Braniff N., Reed M., Ingalls B.",24058963,"",51, 19,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2
2018,"Coupled Model of Blood Volume and Activated Clotting Factor Concentration during Childbirth","Pressly M.A., Neal M.D., Waters J.H., Clermont G., Parker R.S.",24058963,"",51, 19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
2018,"Characterization of Blood Volume Space and Mitochondrial Activity in Functional Renal Cells","McCarroll M.J., Clermont G., Gomez H., Swigon D., Parker R.S.",24058963,"",51, 19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"Physiologically-Based Model of Fluid Absorption and Mucociliary Clearance in Cystic Fibrosis","Shapiro M.E., Corcoran T.E., Bertrand C.A., Serrano Castillo F., Parker R.S.",24058963,"",51, 19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,4
2018,"Revealing the Biological Meaning of Alternative Optimal Solutions of an E. coli Core Model through a System Identification Based Framework","Hilliard M., He Q.P., Wang J.",24058963,"",51, 19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"A Dynamic Model of Cystic Fibrosis Airway Epithelium Electrophysiology","Castillo F.S., Bertrand C.A., Corcoran T.E., Shapiro M.E., Parker R.S.",24058963,"",51, 19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,3
2018,"Toward Multi-Input Control: A Dual-Feedback Loop Model of the Mammalian Circadian Clock⁎","Brown L.S., Doyle F.J.",24058963,"",51, 19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
2018,"Sufficiently Exciting Inputs for Structurally Identifiable Systems Biology Models","Villaverde A.F., Evans N.D., Chappell M.J., Banga J.R.",24058963,"",51, 19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,2,7
2018,"Mixed Integer Multiobjective Optimization Approaches for Systems and Synthetic Biology","Otero-Muras I., Banga J.R.",24058963,"",51, 19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,2
2018,"Host-circuit interactions explain unexpected behavior of a gene circuit.","Boada Y., Vignoni A., Oyarzun D., Pico J.",24058963,"",51, 19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
2018,"Mapping the calcium signalsome during Drosophila wing development","Brodskiy P.A., Wu Q., Kumar N.K., Naidu Velagala V.K., Snyder K.L., Huizar F.J., Tautges S.J., Snyder M., Zartman J.J.",24058963,"",51, 19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"Using a System Identification based Framework to Elucidate How Scheffersomyces stipitis Shifts Redox in Response to Reduced Oxygen Supply","Hilliard M., Damiani A., He Q.P., Wang J.",24058963,"",51, 19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"Numerical Modelling of C. elegans L1 Aggregation","Avery L., Ingalls B., Artyukhin A.",24058963,"",51, 19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"Modelling the Central Carbon Metabolism of three Cancer Cells using 13C Data","Rainer R., Klipp E.",24058963,"",51, 19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"Modeling the Adhesive Behavior of Platelets During Coagulation","Cala M.P., McCarthy J.J., Parker R.S.",24058963,"",51, 19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,"Dynamic Modelling of Mitochondrial Metabolism","Bolaji O., Klipp E.",24058963,"",51, 19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,3
2018,"Dynamic Transcriptomic Data Analysis by Integrating Data-driven and Model-guided Approaches","Hilliard M., He Q.P., Wang J.",24058963,"",51, 19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
2018,"Death patterns resulting from cell cycle-independent cell death.⁎","Imig D., Kuritz K., Pollak N., Rehm M., Allgower F.",24058963,"",51, 19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
2018,"Multi-objective identification from fluorescence recovery after photobleaching experiments: Understanding morphogenetic regulation of epithelial polarity⁎","Vignoni A., Bajur A., Knust E., Sbalzarini I.F.",24058963,"",51, 19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
2018,"Dynamical resource allocation models for bioreactor optimization","Jeanne G., Goelzer A., Tebbani S., Dumur D., Fromion V.",24058963,"",51, 19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2,8,0,8
