2014,"Synopsis of Epipleoneura (zygoptera, coenagrionidae, ""protoneuridae""), with emphasis on its Brazilian species","Pessacq P.",11755326,"Zootaxa",3872, 3,0,0,0,0,0,0,0,0,0,0,1,1,3,2,3,2,1,13,1,14
2014,"The role of wetland microinvertebrates in spreading human diseases","Neogi S.B., Yamasaki S., Alam M., Lara R.J.",09234861,"Wetlands Ecology and Management",22, 5,0,0,0,0,0,0,0,0,0,2,0,2,3,1,2,3,0,13,2,15
2014,"Patterns of local and nonlocal water resource use across the western U.S. determined via stable isotope intercomparisons","Good S.P., Kennedy C.D., Stalker J.C., Chesson L.A., Valenzuela L.O., Beasley M.M., Ehleringer J.R., Bowen G.J.",00431397,"Water Resources Research",50, 10,0,0,0,0,0,0,0,0,0,6,3,6,5,10,6,1,1,38,3,41
2014,"The sea anemone bunodactis octoradiata (anthozoa: Actiniaria) from southern patagonia: Morphological study and new records","Garese A., Longo M.V., Martin J.P., Acuna F.H.",19844670,"Zoologia",31, 5,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,4,0,4
2014,"A new species of quinquelaophonte (Copepoda: Harpacticoida) from Argentina","Sciberras M., Bulnes V.N., Cazzaniga N.J.",19844670,"Zoologia",31, 5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,5,0,5
2014,"New Patagonian species of Liolaemus (Iguania: Liolaemidae) and novelty in the lepidosis of the southernmost lizard of the world: Liolaemus magellanicus","Abdala C.S., Procopio D.E., Stellatelli O.A., Travaini A., Rodriguez A., Ruiz Monachesi M.R.",11755326,"Zootaxa",3866, 4,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,4,0,4
2014,"New world Stephanocampta (Hymenoptera: Mymaridae) - Descriptions of a new species from Argentina and of the male of S. masoni","Aquino D.A., Triapitsyn S.V.",11755326,"Zootaxa",3866, 3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,2
2014,"Ecosocioeconomics applied to urban freight by bicycle and motorcycle in the city of Curitiba, Brazil","Garcia M., Sampaio C.A., Gonzalez A.D.",17433541,"WIT Transactions on Ecology and the Environment",191, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
2014,"Acutihumerus patagoniensis (Sieg, 1986) (Tanaidacea: Kalliapseudidae): Supplementary description and remarks on its taxonomic status","Giachetti C.B., Roccatagliata D.",11755326,"Zootaxa",3861, 4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
2014,"Two new species of Anagyrus (Hymenoptera: Encyrtidae) from Argentina, parasitoids of Hypogeococcus spp. (Hemiptera: Pseudococcidae), with taxonomic notes on some congeneric taxa","Triapitsyn S.V., Logarzo G.A., Aguirre M.B., Aquino D.A.",11755326,"Zootaxa",3861, 3,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,1,0,6,1,7
2014,"A new genus and species of Delphacini (Hemiptera: Fulgoroidea: Delphacidae) from Argentina","De Remes Lenicov A.M.M., Varela G.",11755326,"Zootaxa",3861, 2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2
2014,"Validation of the taxon Ixodes aragaoi Fonseca (Acari: Ixodidae) based on morphological and molecular data","Onofrio V.C., Ramirez D.G., Giovanni D.N.S., Marcili A., Mangold A.J., Venzal J.M., Mendonca R.Z., Labruna M.B., Barros-Battesti D.M.",11755326,"Zootaxa",, 4,0,0,0,0,0,0,0,0,1,0,1,5,0,1,6,1,0,15,1,16
2014,"An illustrated key to and diagnoses of the species of Staphylinidae (Coleoptera) associated with decaying carcasses in Argentina","Aballay F.H., Chani-Posse M.R., Ayon M.R., Maldonado M.B., Centeno N.D.",11755326,"Zootaxa",, 2,0,0,0,0,0,0,0,0,1,1,0,1,1,2,0,0,0,6,0,6
2014,"Effect of food availability and habitat characteristics on the abundance of Torrent Ducks during the early breeding season in the central Andes, Argentina","Alvarez L.M., Astie A.A., Debandi G.O., Scheibler E.E.",15594491,"Wilson Journal of Ornithology",126, 3,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,4,0,4
2014,"Integrative taxonomy in the Liolaemus fitzingerii complex (Squamata: Liolaemini) based on morphological analyses and niche modeling","Minoli I., Morando M., Avila L.J.",11755326,"Zootaxa",3856, 4,0,0,0,0,0,0,0,0,0,1,3,3,2,2,2,0,1,14,0,14
2014,"Erratum: Spelling of Trichomycterus eichhorniarum Miranda Ribeiro, 1912 (Siluriformes: Trichomycteridae) (Zootaxa)","Koerber S., De Las Mercedes Azpelicueta M.",11755326,"Zootaxa",3852, 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Big Data: Are Biomedical and Health Informatics Training Programs Ready? Contribution of the IMIA Working Group for Health and Medical Informatics Education","Otero P., Hersh W., Jai Ganesh A.U.",23640502,"Yearbook of medical informatics",9, ,0,0,0,0,0,0,0,0,0,1,4,1,2,4,4,1,2,19,3,22
2014,"Challenges and potential solutions for big data implementations in developing countries","Luna D., Mayan J.C., Garcia M.J., Almerares A.A., Househ M.",23640502,"Yearbook of medical informatics",9, ,0,0,0,0,0,0,0,0,0,1,1,2,1,6,3,6,2,22,4,26
2014,"First harvestman record for the Juan Fernández Archipelago, Chile, with morphological notes on acropsopilio chilensis (Opiliones: Caddidae: Acroposopilioninae)","Perez-Gonzalez A., Ramirez M.J., Soto E.M., Pizarro-Araya J.",11755326,"Zootaxa",3852, 3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,3,0,3
2014,"A new species of the genus Mazaeras Walker, 1855 (Lepidoptera: Erebidae: Arctiinae)","Beccacece H.M., Vincent B.",11755326,"Zootaxa",3847, 4,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,5,0,5
2014,"Helicobacter pylori and oral pathology: Relationship with the gastric infection","Adler I., Muino A., Aguas S., Harada L., Diaz M., Lence A., Labbrozzi M., Muino J.M., Elsner B., Avagnina A., Denninghoff V.",10079327,"World Journal of Gastroenterology",, 29,0,0,0,0,0,0,0,0,0,4,12,12,6,8,6,4,8,60,4,64
2014,"Advances And New Perspectives in the Treatment of Metastatic Colon Cancer","Recondo G., Diaz-Canton E., de la Vega M., Greco M., Recondo G., Valsecchi M.E.",19485204,"World Journal of Gastrointestinal Oncology",6, ,0,0,0,0,0,0,0,0,1,2,5,4,3,3,2,2,1,23,2,25
2014,"Ephemeroptera from the Venezuelan Guayanas's uplands: Families leptophlebiidae, euthyplociidae and oligoneuriidae","Dominguez E., Grillet M.-E., Nieto C., Molineri C., Guerrero E.",11755326,"Zootaxa",3827, 3,0,0,0,0,0,0,0,0,0,1,0,0,2,2,1,1,0,7,0,7
2014,"Description of the third instar of Hygrobia nigra (Clark, 1862) (Coleoptera: Paelobiidae), with a key for the identification of mature larvae of Hygrobia Latreille, 1804 and phylogenetic analysis","Michat M.C., Alarie Y., Hendrich L.",11755326,"Zootaxa",3827, 3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,3,1,4
2014,"A new species of Chileotrecha Maury, 1987 (Solifugae: Ammotrechidae) from Argentina with notes on the genus","Iuri H.A., Iglesias M.S., Ojanguren Affilastro A.A.",11755326,"Zootaxa",3827, 1,0,0,0,0,0,0,0,0,1,2,1,1,1,1,0,2,1,10,3,13
2014,"[The good faith in the precontractual stage, La buena fe en la etapa precontractual]","Borda A.",00419060,"Vniversitas",129, ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,2
2014,"[Project for the assistance of victims of sexual violence in the legal clinic of Pontificia Universidad Javeriana, Proyecto de atención a víctimas de violencia sexual en el consultorio jurídico de la Pontificia Universidad Javeriana]","Sampedro-Arrubla J.A., Suelt-Cock V., Quinones-Camargo C., Coronado-Diaz J.D.",00419060,"Vniversitas",129, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Measuring Acute Poverty in the Developing World: Robustness and Scope of the Multidimensional Poverty Index","Alkire S., Santos M.E.",0305750X,"World Development",59, ,0,0,0,0,0,0,0,0,1,10,26,37,46,55,67,80,94,416,83,499
2014,"The secret stridulatory file under the right tegmen in katydids (orthoptera, ensifera, tettigonioidea)","Chamorro-Rengifo J., Braun H., Lopes-Andrade C.",11755326,"Zootaxa",3821, 5,0,0,0,0,0,0,0,0,0,3,1,1,3,1,1,4,0,14,1,15
2014,"Bioclimatic profile and potential distribution of the Mesopotamian harvestman Discocyrtus testudineus (Holmberg, 1876) (Opiliones, Gonyleptidae)","Acosta L.E.",11755326,"Zootaxa",3821, 3,0,0,0,0,0,0,0,0,0,1,1,2,1,1,0,2,0,8,0,8
2014,"Treatment of chronic hepatitis B in clinical practice with entecavir or tenofovir","Ridruejo E.",10079327,"World Journal of Gastroenterology",20, 23,0,0,0,0,0,0,0,0,1,4,5,2,2,0,1,2,0,17,0,17
2014,"A review of the genus Limnocythere (Podocopida: Limnocytheridae) in the Pampean region (Argentina), with the description of a new species, Limnocythere cusminskyae sp. nov.","Ramon-Mercau J., Plastani M.S., Laprida C.",11755326,"Zootaxa",3821, 1,0,0,0,0,0,0,0,0,2,2,2,3,0,0,3,3,0,15,2,17
2014,"Description of Alloretochus sigillatus new species with comments and new distributional records for Alloretochus peruanicus (Ephemeroptera, Caenidae, Brachycercinae)","Molineri C.",11755326,"Zootaxa",3821, 1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,2,1,7,1,8
2014,"Erratum: Asthma in the elderly: What we know and what we have yet to know (World Allergy Organization Journal (2014) 7 (8))","Yanez A., Cho S.-H., Soriano J.B., Rosenwasser L.J., Rodrigo G.J., Rabe K.F., Peters S., Niimi A., Ledford D.K., Katial R., Hoyte F.C., Fabbri L.M., Celedon J.C., Canonica G.W., Busse P., Boulet L.-P., Baena-Cagnani C.E., Hamid Q., Bachert C., Pawankar R., Holgate S.T.",19394551,"World Allergy Organization Journal",7, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Insects found in birds' nests from Argentina: Coryphistera alaudina Burmeister, 1860 (Aves: Furnariidae), their inquiline birds and mammals, new hosts for Psammolestes coreodes Bergroth, 1911 and Triatoma platensis Neiva, 1913 (Hemiptera: Reduviidae: Triatominae)","Turienzo P., Di Iorio O.",11755326,"Zootaxa",3811, 2,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,2,0,6,0,6
2014,"Revision of the genus Narvesus Stal, 1859 (Hemiptera: Heteroptera: Reduviidae: Stenopodainae) and a new record for Argentina","Fernando D., Del Carmen Coscaron M.",11755326,"Zootaxa",3811, 2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,1,3
2014,"Asthma in the elderly: What we know and what we have yet to know","Yanez A., Cho S.-H., Soriano J.B., Rosenwasser L.J., Rodrigo G.J., Rabe K.F., Peters S., Niimi A., Ledford D.K., Katial R., Fabbri L.M., Celedon J.C., Canonica G.W., Busse P., Boulet L.-P., Baena-Cagnani C.E., Hamid Q., Bachert C., Pawankar R., Holgate S.T.",19394551,"World Allergy Organization Journal",7, 1,0,0,0,0,0,0,0,0,2,13,19,14,14,18,8,4,6,98,7,105
2014,"International consensus on (ICON) anaphylaxis","Simons F.E.R., Ardusso L.R., Bilo M.B., Cardona V., Ebisawa M., El-Gamal Y.M., Lieberman P., Lockey R.F., Muraro A., Roberts G., Sanchez-Borges M., Sheikh A., Shek L.P., Wallace D.V., Worm M.",19394551,"World Allergy Organization Journal",7, 1,0,0,0,0,0,0,0,0,2,45,43,43,37,40,38,43,34,325,25,350
2014,"Complicated intra-abdominal infections worldwide: The definitive data of the CIAOW Study","Sartelli M., Catena F., Ansaloni L., Coccolini F., Corbella D., Moore E.E., Malangoni M., Velmahos G., Coimbra R., Koike K., Leppaniemi A., Biffl W., Balogh Z., Bendinelli C., Gupta S., Kluger Y., Agresta F., Saverio S.D., Tugnoli G., Jovine E., Ordonez C.A., Whelan J.F., Fraga G.P., Gomes C.A., Pereira Junior G.A., Yuan K.-C., Bala M., Peev M.P., Ben-Ishay O., Cui Y., Marwah S., Zachariah S., Wani I., Rangarajan M., Sakakushev B., Kong V., Ahmed A., Abbas A., Gonsaga R.A.T., Guercioni G., Vettoretto N., Poiasina E., Diaz-Nieto R., Massalou D., Skrovina M., Gerych I., Augustin G., Kenig J., Khokha V., Trana C., Kok K.Y.Y., Mefire A.C., Lee J.G., Hong S.-K., Lohse H.A.S., Ghnnam W., Verni A., Lohsiriwat V., Siribumrungwong B., El Zalabany T., Tavares A., Baiocchi G., Das K., Jarry J., Zida M., Sato N., Murata K., Shoko T., Irahara T., Hamedelneel A.O., Naidoo N., Adesunkanmi A.R.K., Kobe Y., Ishii W., Oka K., Izawa Y., Hamid H., Khan I., Attri A.K., Sharma R., Sanjuan J., Badiel M., Barnabe R.",17497922,"World Journal of Emergency Surgery",9, 1,0,0,0,0,0,0,0,0,1,14,23,21,21,21,22,24,24,171,14,185
2014,"Two new species of Didicrum Enderlein (Diptera, Psychodidae, Psychodinae) from Argentinean Patagonia","Omad G.",11755326,"Zootaxa",3794, 4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,2
2014,"A new lizard of thUs genus (Squamata: Liolaemidae) from sierra grande, northeastern patagonia, argentina","Avila L.J., Perez C.H.F., Minoli I., Morando M.",11755326,"Zootaxa",3793, 1,0,0,0,0,0,0,0,0,0,1,3,1,3,0,0,1,0,9,0,9
2014,"Description of immatures of the genus Tropisternus Solier, subgenus Pristoternus Orchymont (Coleoptera: Hydrophilidae), with emphasis on the chaetotaxy and morphometry of larval forms","Torres P.L.M., Michat M.C., Archangelsky M., Fernandez L.A.",11755326,"Zootaxa",3790, 2,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,1,1,7,0,7
2014,"A taxonomic review of the wolf spider genus Agalenocosa Mello-Leitão (Araneae, Lycosidae)","Piacentini L.N.",11755326,"Zootaxa",3790, 1,0,0,0,0,0,0,0,0,0,2,1,3,2,1,2,0,1,12,2,14
2014,"A reappraisal of Notohypshilophodon comodorensis (Ornithischia: Ornithopoda) from the Late Cretaceous of Patagonia, Argentina","Ibiricu L.M., Martinez R.D., Luna M., Casal G.A.",11755326,"Zootaxa",3786, 4,0,0,0,0,0,0,0,0,0,1,5,0,3,4,3,1,4,21,0,21
2014,"Phosphorylated H2AX in parthenogenetically activated, in vitro fertilized and cloned bovine embryos","Pereira A.F., Melo L.M., Freitas V.J.F., Salamone D.F.",09671994,"Zygote",96, ,0,0,0,0,0,0,0,0,1,0,0,1,2,1,1,1,0,7,0,7
2014,"The Odonata (Insecta) of Patagonia: A synopsis of their current status with illustrated keys for their identification","Muzon J., Pessacq P., Lozano F.",11755326,"Zootaxa",3784, 4,0,0,0,0,0,0,0,0,0,0,1,3,7,0,1,3,3,18,0,18
2014,"Sublingual immunotherapy: World Allergy Organization position paper 2013 update","Canonica G.W., Cox L., Pawankar R., Baena-Cagnani C.E., Blaiss M., Bonini S., Bousquet J., Calderon M., Compalati E., Durham S.R., Van Wijk R.G., Larenas-Linnemann D., Nelson H., Passalacqua G., Pfaar O., Rosario N., Ryan D., Rosenwasser L., Schmid-Grendelmeier P., Senna G., Valovirta E., Van Bever H., Vichyanond P., Wahn U., Yusuf O.",19394551,"World Allergy Organization Journal",7, 1,0,0,0,0,0,0,0,0,17,44,65,68,41,22,35,37,29,358,21,379
2014,"Two new species of Neotyphloceras (Siphonaptera: Ctenophthalmidae) from Argentinean Patagonia","Sanchez J., Lareschi M.",11755326,"Zootaxa",3784, 2,0,0,0,0,0,0,0,0,0,2,0,0,1,3,2,0,0,8,0,8
2014,"The advertisement call and geographic distribution of Odontophrynus lavillai Cei, 1985 (Anura: Odontophrynidae)","Rosset S., Baldo D.",11755326,"Zootaxa",3784, 1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,5,0,5
2014,"New species and distribution records of selenopid spiders of the genus Hovops Benoit in Madagascar (Araneae, Selenopidae)","Artigas S.M.R., Corronca J.A.",11755326,"Zootaxa",3780, 3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2
2014,"First report of geophilid centipedes of the genus Ribautia (Myriapoda: Chilopoda: Geophilomorpha) from the Atlantic Forest biome, with description of a new miniature species from misiones province, northeastern argentina","Pereira L.A.",11755326,"Zootaxa",3779, 4,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,4,0,4
2014,"A new genus and species of mirini from Argentina (Hemiptera: Heteroptera: Miridae)","Carpintero D.L., Cherot F.",11755326,"Zootaxa",3774, 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"A new species of admesturius galiano, 1988 from north chile (araneae: Salticidae: Amycoida)","Bustamante A.A., Scioscia C.L., Casanueva M.E.",11755326,"Zootaxa",3774, 2,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,5,0,5
2014,"Agrotis Ochsenheimer (Lepidoptera, Noctuidae): A systematic analysis of South American species","Blas G.S.",11755326,"Zootaxa",3771, 1,0,0,0,0,0,0,0,0,0,1,0,3,1,3,0,4,5,17,2,19
2014,"Characterization of a bacteriocin produced by Lactococcus lactis subsp. lactis CRL 1584 isolated from a Lithobates catesbeianus hatchery","Pasteris S.E., Vera Pingitore E., Ale C.E., Nader-Macias M.E.F.",09593993,"World Journal of Microbiology and Biotechnology",30, 3,0,0,0,0,0,0,0,0,0,1,0,2,1,1,4,1,0,10,0,10
2014,"Calculation of crystalline lens power in chickens with a customized version of Bennett's equation","Iribarren R., Rozema J.J., Schaeffel F., Morgan I.G.",00426989,"Vision Research",96, ,0,0,0,0,0,0,0,0,0,3,1,1,0,0,2,1,0,8,3,11
2014,"The effect of dichlorophen binding to silica nanoparticles on its photosensitized degradation in water","Escalada J.P., Arce V.B., Porcal G.V., Biasutti M.A., Criado S., Garcia N.A., Martire D.O.",00431354,"Water Research",50, ,0,0,0,0,0,0,0,0,1,1,3,1,3,2,1,0,2,14,1,15
2014,"New record and redescription of the monotypic genus comefulvius carvalho &amp; carpintero, 1985 (hemiptera: Heteroptera: Miridae: Cylapinae)","Cherot F., Carpintero D.L., Wolski A.",11755326,"Zootaxa",3765, 5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,1,3
2014,"Two new species of Nyctelia Latreille (Coleoptera: Tenebrionidae) from Argentinean Patagonia with zoogeographical and ecological remarks","Flores G.E., Cheli G.H.",11755326,"Zootaxa",3765, 3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,3,0,3
2014,"Effect of different types of sesquiterpene lactones on the maturation of Rhinella arenarum oocytes","Sanchez-Toranzo G., Zapata-Martinez J., Catalan C., Buhler M.I.",09671994,"Zygote",755, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Xepac protein and IP3/Ca2+ pathway implication during Xenopus laevis vitellogenesis","Serrano M.D.L.A., Luque M.E., Sanchez S.S.",09671994,"Zygote",23, 1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3,1,4
2014,"Nannodromus reveilleti (Acari, Anystida, Saxidromidae) a new genus and species from South Africa","Fernandez N., Coineau Y., Theron P., Tiedt L.",13132989,"ZooKeys",378, ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,3,1,4
2014,"A new aetosaur from the upper triassic of the santa maria formation, southern brazil","Roberto-Da-Silval L., Desojo J.B., Cabreira S.F., Aires A.S.S., Muller R.T., Pacheco C.P., Dias-Da-Silva S.",11755326,"Zootaxa",3764, 3,0,0,0,0,0,0,0,0,0,2,5,3,7,1,4,7,4,33,2,35
2014,"A new stygobitic species of Stygocarididae (Crustacea: Anaspidacea) from South America","Peralta M.",11755326,"Zootaxa",3760, 3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,3
2014,"Review of Influenza A Virus in Swine Worldwide: A Call for Increased Surveillance and Research","Vincent A., Awada L., Brown I., Chen H., Claes F., Dauphin G., Donis R., Culhane M., Hamilton K., Lewis N., Mumford E., Nguyen T., Parchariyanon S., Pasick J., Pavade G., Pereda A., Peiris M., Saito T., Swenson S., Van Reeth K., Webby R., Wong F., Ciacci-Zanella J.",18631959,"Zoonoses and Public Health",61, 1,0,0,0,0,0,0,0,3,17,25,25,27,22,27,21,15,19,201,7,208
2014,"Bromus tectorum invasion in South America: Patagonia under threat?","Speziale K.L., Lambertucci S.A., Ezcurra C.",00431737,"Weed Research",54, 1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,3,8,1,9
2014,"Benthodytes violeta, a new species of a deep-sea holothuroid (Elasipodida: Psychropotidae) from Mar del Plata Canyon (south-western Atlantic Ocean)","Martinez M.I., Solis-Marin F.A., Penchaszadeh P.E.",11755326,"Zootaxa",3760, 1,0,0,0,0,0,0,0,0,1,2,1,0,2,1,4,1,1,13,2,15
2014,"An illustrated key to the New World genera of Philonthina Kirby (Coleoptera: Staphylinidae), with morphological, taxonomical and distributional notes","Chani-Posse M.",11755326,"Zootaxa",3755, 1,0,0,0,0,0,0,0,0,2,2,3,1,3,3,3,3,1,21,0,21
2014,"Co-authorship networks (and other contextual factors) behind the growth of taxonomy of South American Ephemeroptera: A scientometric approach","Dominguez E., Dos Santos D.A.",11755326,"Zootaxa",3754, 1,0,0,0,0,0,0,0,0,0,1,4,2,1,4,4,2,1,19,3,22
2014,"A comparative study of populations of Ectopleura crocea and Ectopleura ralphi (Hydrozoa, Tubulariidae) from the Southwestern Atlantic Ocean","Imazu M.A., Ale E., Genzano G.N., Marques A.C.",11755326,"Zootaxa",3753, 5,0,0,0,0,0,0,0,0,1,1,2,0,0,0,2,1,0,7,0,7
2014,"Remarks on the deep-sea genus Chalarostylis (Cumacea: Lampropidae)","Alberico N.A., Roccatagliata D., Muhlenhardt-Siegel U.",11755326,"Zootaxa",3753, 4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,4,0,4
2014,"The effect of increase in the temperature on the foraging of Acromyrmex lobicornis (Hymenoptera: Formicidae)","Tizon R., Wulff J.P., Pelaez D.V.",10215506,"Zoological Studies",53, 1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,2,4,10,5,15
2014,"Breast cancer as photodynamic therapy target: Enhanced therapeutic efficiency by overview of tumor complexity","Lamberti M.J., Rumie Vittar N.B., Rivarola V.A.",22184333,"World Journal of Clinical Oncology",5, 5,0,0,0,0,0,0,0,0,0,1,3,1,2,10,9,11,5,42,4,46
